"customer_id","customer_name","segment","age","country","city","state","postal_code","region","first_name","last_name","order_line","order_id","order_date","ship_date","ship_mode","customer_id-2","product_id","sales","quantity","discount","profit","product_id-2","category","sub_category","product_name"
"MA-17995","Michelle Arnett","Home Office",33,"United States","Watertown","New York","13601","East","Michelle","Arnett",4372,"US-2016-165078","2016-11-05","2016-11-10","Standard Class","MA-17995","OFF-LA-10000414","51.75",5,"0","24.84","OFF-LA-10000414","Office Supplies","Labels","Avery 503"
"LH-16900","Lena Hernandez","Consumer",66,"United States","Dover","Delaware","19901","East","Lena","Hernandez",4373,"US-2017-169320","2017-07-23","2017-07-25","Second Class","LH-16900","OFF-AR-10003602","11.68",2,"0","5.4896","OFF-AR-10003602","Office Supplies","Art","Quartet Omega Colored Chalk  12/Pack"
"LH-16900","Lena Hernandez","Consumer",66,"United States","Dover","Delaware","19901","East","Lena","Hernandez",4374,"US-2017-169320","2017-07-23","2017-07-25","Second Class","LH-16900","TEC-AC-10002550","159.75",5,"0","11.1825","TEC-AC-10002550","Technology","Accessories","Maxell 4.7GB DVD-RW 3/Pack"
"SB-20290","Sean Braxton","Corporate",41,"United States","Houston","Texas","77036","Central","Sean","Braxton",4375,"CA-2016-158575","2016-11-18","2016-11-24","Standard Class","SB-20290","OFF-AP-10002998","103.968",6,"0.2","16.8948","OFF-AP-10002998","Office Supplies","Appliances","Holmes 99% HEPA Air Purifier"
"BT-11305","Beth Thompson","Home Office",38,"United States","Costa Mesa","California","92627","West","Beth","Thompson",4376,"CA-2014-166954","2014-04-25","2014-04-30","Standard Class","BT-11305","FUR-FU-10003708","303.25",5,"0","63.6825","FUR-FU-10003708","Furniture","Furnishings","Tenex Traditional Chairmats for Medium Pile Carpet  Standard Lip  36 x 48"
"BT-11305","Beth Thompson","Home Office",38,"United States","Costa Mesa","California","92627","West","Beth","Thompson",4377,"CA-2014-166954","2014-04-25","2014-04-30","Standard Class","BT-11305","OFF-AP-10001391","270.72",3,"0","78.5088","OFF-AP-10001391","Office Supplies","Appliances","Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center"
"BT-11305","Beth Thompson","Home Office",38,"United States","Costa Mesa","California","92627","West","Beth","Thompson",4378,"CA-2014-166954","2014-04-25","2014-04-30","Standard Class","BT-11305","FUR-CH-10003973","1487.04",5,"0.2","148.704","FUR-CH-10003973","Furniture","Chairs","GuestStacker Chair with Chrome Finish Legs"
"PS-18970","Paul Stevenson","Home Office",31,"United States","Chicago","Illinois","60610","Central","Paul","Stevenson",4379,"CA-2015-140830","2015-11-30","2015-12-02","Second Class","PS-18970","OFF-EN-10000461","17.48",2,"0","8.2156","OFF-EN-10000461","Office Supplies","Envelopes","#10- 4 1/8 x 9 1/2 Recycled Envelopes"
"PS-18970","Paul Stevenson","Home Office",31,"United States","Chicago","Illinois","60610","Central","Paul","Stevenson",4380,"CA-2015-140830","2015-11-30","2015-12-02","Second Class","PS-18970","OFF-EN-10002831","71.88",2,"0","32.346","OFF-EN-10002831","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel  Envelopes  Gray"
"TB-21625","Trudy Brown","Consumer",63,"United States","Grand Prairie","Texas","75051","Central","Trudy","Brown",4381,"CA-2015-152891","2015-10-25","2015-10-30","Standard Class","TB-21625","OFF-AR-10004648","60.45",3,"0","16.3215","OFF-AR-10004648","Office Supplies","Art","Boston 19500 Mighty Mite Electric Pencil Sharpener"
"TB-21625","Trudy Brown","Consumer",63,"United States","Grand Prairie","Texas","75051","Central","Trudy","Brown",4382,"CA-2015-152891","2015-10-25","2015-10-30","Standard Class","TB-21625","FUR-TA-10001857","253.176",3,"0.2","-31.647","FUR-TA-10001857","Furniture","Tables","Balt Solid Wood Rectangular Table"
"RA-19915","Russell Applegate","Consumer",47,"United States","Houston","Texas","77095","Central","Russell","Applegate",4383,"US-2015-122784","2015-07-20","2015-07-27","Standard Class","RA-19915","OFF-BI-10000546","2.88",5,"0.8","-4.464","OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders"
"RA-19915","Russell Applegate","Consumer",47,"United States","Houston","Texas","77095","Central","Russell","Applegate",4384,"US-2015-122784","2015-07-20","2015-07-27","Standard Class","RA-19915","FUR-BO-10004690","384.944",4,"0.3","-126.4816","FUR-BO-10004690","Furniture","Bookcases","OSullivan Cherrywood Estates Traditional Barrister Bookcase"
"RA-19915","Russell Applegate","Consumer",47,"United States","Houston","Texas","77095","Central","Russell","Applegate",4385,"US-2015-122784","2015-07-20","2015-07-27","Standard Class","RA-19915","TEC-PH-10001557","153.584",2,"0.2","13.4386","TEC-PH-10001557","Technology","Phones","Pyle PMP37LED"
"RA-19915","Russell Applegate","Consumer",47,"United States","Houston","Texas","77095","Central","Russell","Applegate",4386,"US-2015-122784","2015-07-20","2015-07-27","Standard Class","RA-19915","FUR-BO-10002545","913.43",5,"0.3","-52.196","FUR-BO-10002545","Furniture","Bookcases","Atlantic Metals Mobile 3-Shelf Bookcases  Custom Colors"
"BP-11095","Bart Pistole","Corporate",30,"United States","Peoria","Illinois","61604","Central","Bart","Pistole",4387,"CA-2016-156811","2016-10-27","2016-11-02","Standard Class","BP-11095","OFF-AP-10001366","43.92",4,"0","11.8584","OFF-AP-10001366","Office Supplies","Appliances","Staple holder"
"BP-11095","Bart Pistole","Corporate",30,"United States","Peoria","Illinois","61604","Central","Bart","Pistole",4388,"CA-2016-156811","2016-10-27","2016-11-02","Standard Class","BP-11095","OFF-BI-10001628","25.032",3,"0.2","7.8225","OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders  6 Capacity"
"CD-11920","Carlos Daly","Consumer",51,"United States","Lake Elsinore","California","92530","West","Carlos","Daly",4389,"CA-2017-111556","2017-11-20","2017-11-22","First Class","CD-11920","OFF-PA-10003651","46.76",7,"0","22.4448","OFF-PA-10003651","Office Supplies","Paper","Xerox 1968"
"CD-11920","Carlos Daly","Consumer",51,"United States","Lake Elsinore","California","92530","West","Carlos","Daly",4390,"CA-2017-111556","2017-11-20","2017-11-22","First Class","CD-11920","FUR-BO-10003159","183.968",2,"0.2","-25.2956","FUR-BO-10003159","Furniture","Bookcases","Sauder Camden County Collection Libraries  Planked Cherry Finish"
"CD-11920","Carlos Daly","Consumer",51,"United States","Lake Elsinore","California","92530","West","Carlos","Daly",4391,"CA-2017-111556","2017-11-20","2017-11-22","First Class","CD-11920","TEC-PH-10001459","1259.97",3,"0","327.5922","TEC-PH-10001459","Technology","Phones","Samsung Galaxy Mega 6.3"
"CD-11920","Carlos Daly","Consumer",51,"United States","Lake Elsinore","California","92530","West","Carlos","Daly",4392,"CA-2017-111556","2017-11-20","2017-11-22","First Class","CD-11920","OFF-AR-10004602","68.97",3,"0","19.3116","OFF-AR-10004602","Office Supplies","Art","Boston KS Multi-Size Manual Pencil Sharpener"
"KB-16585","Ken Black","Corporate",67,"United States","Fremont","Nebraska","68025","Central","Ken","Black",4393,"CA-2016-108868","2016-09-08","2016-09-12","Standard Class","KB-16585","OFF-AR-10001953","70.368",2,"0.2","6.1572","OFF-AR-10001953","Office Supplies","Art","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener"
"KB-16585","Ken Black","Corporate",67,"United States","Fremont","Nebraska","68025","Central","Ken","Black",4394,"CA-2016-108868","2016-09-08","2016-09-12","Standard Class","KB-16585","TEC-PH-10000923","59.96",5,"0.2","21.7355","TEC-PH-10000923","Technology","Phones","Belkin SportFit Armband For iPhone 5s/5c  Fuchsia"
"SW-20245","Scot Wooten","Consumer",20,"United States","Stockton","California","95207","West","Scot","Wooten",4395,"CA-2014-142965","2014-07-20","2014-07-20","Same Day","SW-20245","OFF-ST-10002583","25.984",1,"0.2","-5.1968","OFF-ST-10002583","Office Supplies","Storage","Fellowes Neat Ideas Storage Cubes"
"SW-20245","Scot Wooten","Consumer",20,"United States","Stockton","California","95207","West","Scot","Wooten",4396,"CA-2014-142965","2014-07-20","2014-07-20","Same Day","SW-20245","OFF-BI-10000977","27.36",3,"0.7","-21.888","OFF-BI-10000977","Office Supplies","Binders","Ibico Plastic Spiral Binding Combs"
"AH-10690","Anna Haberlin","Corporate",39,"United States","New York City","New York","10024","East","Anna","Haberlin",4397,"CA-2016-148740","2016-11-15","2016-11-19","Standard Class","AH-10690","TEC-PH-10002549","361.376",2,"0.2","27.1032","TEC-PH-10002549","Technology","Phones","Polycom SoundPoint IP 450 VoIP phone"
"JL-15835","John Lee","Consumer",57,"United States","Mission Viejo","California","92691","West","John","Lee",4398,"US-2014-138758","2014-07-07","2014-07-11","Standard Class","JL-15835","FUR-CH-10002880","172.186",2,"0.3","-46.7362","FUR-CH-10002880","Furniture","Chairs","Global High-Back Leather Tilter  Burgundy"
"JL-15835","John Lee","Consumer",57,"United States","Mission Viejo","California","92691","West","John","Lee",4399,"US-2014-138758","2014-07-07","2014-07-11","Standard Class","JL-15835","FUR-FU-10003039","69.008",2,"0.2","12.0764","FUR-FU-10003039","Furniture","Furnishings","Howard Miller 11-1/2 Diameter Grantwood Wall Clock"
"GZ-14470","Gary Zandusky","Consumer",64,"United States","Rochester","Minnesota","55901","Central","Gary","Zandusky",4400,"CA-2016-131737","2016-03-17","2016-03-17","Same Day","GZ-14470","OFF-EN-10003055","199.9",5,"0","89.955","OFF-EN-10003055","Office Supplies","Envelopes","Blue String-Tie & Button Interoffice Envelopes  10 x 13"
"GZ-14470","Gary Zandusky","Consumer",64,"United States","Rochester","Minnesota","55901","Central","Gary","Zandusky",4401,"CA-2016-131737","2016-03-17","2016-03-17","Same Day","GZ-14470","OFF-AP-10002945","901.95",3,"0","297.6435","OFF-AP-10002945","Office Supplies","Appliances","Honeywell Enviracaire Portable HEPA Air Cleaner for 17 x 22 Room"
"GZ-14470","Gary Zandusky","Consumer",64,"United States","Rochester","Minnesota","55901","Central","Gary","Zandusky",4402,"CA-2016-131737","2016-03-17","2016-03-17","Same Day","GZ-14470","FUR-FU-10004306","971.5",5,"0","252.59","FUR-FU-10004306","Furniture","Furnishings","Electrix Halogen Magnifier Lamp"
"RC-19825","Roy Collins","Consumer",54,"United States","Chicago","Illinois","60610","Central","Roy","Collins",4403,"CA-2016-114538","2016-12-26","2016-12-27","First Class","RC-19825","OFF-AR-10002445","11.328",2,"0.2","2.5488","OFF-AR-10002445","Office Supplies","Art","SANFORD Major Accent Highlighters"
"CL-12565","Clay Ludtke","Consumer",36,"United States","Urbandale","Iowa","50322","Central","Clay","Ludtke",4404,"CA-2014-127936","2014-09-02","2014-09-04","First Class","CL-12565","OFF-AR-10002445","21.24",3,"0","8.0712","OFF-AR-10002445","Office Supplies","Art","SANFORD Major Accent Highlighters"
"MW-18220","Mitch Webber","Consumer",69,"United States","New York City","New York","10035","East","Mitch","Webber",4405,"CA-2015-164336","2015-07-05","2015-07-10","Standard Class","MW-18220","TEC-AC-10002345","34.8",3,"0.2","2.175","TEC-AC-10002345","Technology","Accessories","HP Standard 104 key PS/2 Keyboard"
"MW-18220","Mitch Webber","Consumer",69,"United States","New York City","New York","10035","East","Mitch","Webber",4406,"CA-2015-164336","2015-07-05","2015-07-10","Standard Class","MW-18220","OFF-ST-10001558","38.976",3,"0.2","-2.436","OFF-ST-10001558","Office Supplies","Storage","Acco Perma 4000 Stacking Storage Drawers"
"BF-10975","Barbara Fisher","Corporate",47,"United States","Charlotte","North Carolina","28205","South","Barbara","Fisher",4407,"CA-2016-100041","2016-11-20","2016-11-25","Standard Class","BF-10975","OFF-PA-10001622","9.08",2,"0","4.086","OFF-PA-10001622","Office Supplies","Paper","Ampad Poly Cover Wirebound Steno Book  6 x 9 Assorted Colors  Gregg Ruled"
"BF-10975","Barbara Fisher","Corporate",47,"United States","Charlotte","North Carolina","28205","South","Barbara","Fisher",4408,"CA-2016-100041","2016-11-20","2016-11-25","Standard Class","BF-10975","OFF-PA-10000418","314.55",3,"0","150.984","OFF-PA-10000418","Office Supplies","Paper","Xerox 189"
"BF-10975","Barbara Fisher","Corporate",47,"United States","Charlotte","North Carolina","28205","South","Barbara","Fisher",4409,"CA-2016-100041","2016-11-20","2016-11-25","Standard Class","BF-10975","OFF-BI-10000343","4.91",1,"0","2.3077","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks  9 1/2 x 11  Light Blue"
"SN-20710","Steve Nguyen","Home Office",46,"United States","Houston","Texas","77041","Central","Steve","Nguyen",4410,"US-2014-154879","2014-05-06","2014-05-11","Standard Class","SN-20710","OFF-LA-10004425","5.78",2,"0","2.7166","OFF-LA-10004425","Office Supplies","Labels","Staple-on labels"
"SN-20710","Steve Nguyen","Home Office",46,"United States","Houston","Texas","77041","Central","Steve","Nguyen",4411,"US-2014-154879","2014-05-06","2014-05-11","Standard Class","SN-20710","OFF-AR-10001897","107.94",6,"0","30.2232","OFF-AR-10001897","Office Supplies","Art","Model L Table or Wall-Mount Pencil Sharpener"
"TB-21280","Toby Braunhardt","Consumer",24,"United States","Washington","District of Columbia","20016","East","Toby","Braunhardt",4412,"CA-2014-130624","2014-06-21","2014-06-24","First Class","TB-21280","OFF-PA-10003883","19.65",3,"0","9.039","OFF-PA-10003883","Office Supplies","Paper","Message Book  Phone  Wirebound Standard Line Memo  2 3/4 X 5"
"TB-21280","Toby Braunhardt","Consumer",24,"United States","Washington","District of Columbia","20016","East","Toby","Braunhardt",4413,"CA-2014-130624","2014-06-21","2014-06-24","First Class","TB-21280","TEC-PH-10003963","617.97",3,"0","160.6722","TEC-PH-10003963","Technology","Phones","GE 2-Jack Phone Line Splitter"
"TB-21280","Toby Braunhardt","Consumer",24,"United States","Washington","District of Columbia","20016","East","Toby","Braunhardt",4414,"CA-2014-130624","2014-06-21","2014-06-24","First Class","TB-21280","OFF-AP-10001303","59.7",3,"0","26.865","OFF-AP-10001303","Office Supplies","Appliances","Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day  Extended Life Filter"
"JB-15400","Jennifer Braxton","Corporate",39,"United States","Chicago","Illinois","60623","Central","Jennifer","Braxton",4415,"CA-2017-132339","2017-08-19","2017-08-23","Standard Class","JB-15400","OFF-BI-10003925","387.99",1,"0","182.3553","OFF-BI-10003925","Office Supplies","Binders","Fellowes PB300 Plastic Comb Binding Machine"
"AH-10210","Alan Hwang","Consumer",58,"United States","Brentwood","California","94513","West","Alan","Hwang",4416,"CA-2014-153983","2014-11-29","2014-12-06","Standard Class","AH-10210","TEC-PH-10004586","575.92",2,"0.2","71.99","TEC-PH-10004586","Technology","Phones","Wilson SignalBoost 841262 DB PRO Amplifier Kit"
"AH-10210","Alan Hwang","Consumer",58,"United States","Brentwood","California","94513","West","Alan","Hwang",4417,"CA-2014-153983","2014-11-29","2014-12-06","Standard Class","AH-10210","OFF-FA-10003495","30.4",5,"0","15.2","OFF-FA-10003495","Office Supplies","Fasteners","Staples"
"KL-16645","Ken Lonsdale","Consumer",43,"United States","Chicago","Illinois","60610","Central","Ken","Lonsdale",4418,"CA-2017-112900","2017-04-09","2017-04-12","Second Class","KL-16645","OFF-BI-10002867","478.24",8,"0","219.9904","OFF-BI-10002867","Office Supplies","Binders","GBC Recycled Regency Composition Covers"
"MH-17455","Mark Hamilton","Consumer",49,"United States","Jacksonville","North Carolina","28540","South","Mark","Hamilton",4419,"CA-2014-160157","2014-12-20","2014-12-27","Standard Class","MH-17455","FUR-FU-10003773","190.848",3,"0.2","-21.4704","FUR-FU-10003773","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets"
"EC-14050","Erin Creighton","Consumer",52,"United States","New York City","New York","10024","East","Erin","Creighton",4420,"CA-2014-139633","2014-12-17","2014-12-24","Standard Class","EC-14050","OFF-BI-10002954","5.484",4,"0.7","-4.0216","OFF-BI-10002954","Office Supplies","Binders","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders"
"GH-14665","Greg Hansen","Consumer",67,"United States","Round Rock","Texas","78664","Central","Greg","Hansen",4421,"CA-2015-163090","2015-11-17","2015-11-21","Second Class","GH-14665","OFF-SU-10002537","40.92",5,"0.2","3.069","OFF-SU-10002537","Office Supplies","Supplies","Acme Box Cutter Scissors"
"SC-20095","Sanjit Chand","Consumer",27,"United States","Concord","California","94521","West","Sanjit","Chand",4422,"CA-2014-117016","2014-03-04","2014-03-09","Standard Class","SC-20095","OFF-AR-10001374","15.552",3,"0.2","2.3328","OFF-AR-10001374","Office Supplies","Art","BIC Brite Liner Highlighters  Chisel Tip"
"TB-21355","Todd Boyes","Corporate",53,"United States","New York City","New York","10009","East","Todd","Boyes",4423,"CA-2017-159464","2017-05-18","2017-05-19","First Class","TB-21355","OFF-AP-10001492","17.24",2,"0","4.4824","OFF-AP-10001492","Office Supplies","Appliances","Acco Six-Outlet Power Strip  4 Cord Length"
"TB-21355","Todd Boyes","Corporate",53,"United States","New York City","New York","10009","East","Todd","Boyes",4424,"CA-2017-159464","2017-05-18","2017-05-19","First Class","TB-21355","FUR-BO-10003546","302.94",3,"0","75.735","FUR-BO-10003546","Furniture","Bookcases","Hon 4-Shelf Metal Bookcases"
"TB-21355","Todd Boyes","Corporate",53,"United States","New York City","New York","10009","East","Todd","Boyes",4425,"CA-2017-159464","2017-05-18","2017-05-19","First Class","TB-21355","TEC-PH-10002185","34.75",5,"0","15.6375","TEC-PH-10002185","Technology","Phones","QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3"
"TB-21355","Todd Boyes","Corporate",53,"United States","New York City","New York","10009","East","Todd","Boyes",4426,"CA-2017-159464","2017-05-18","2017-05-19","First Class","TB-21355","OFF-BI-10000315","113.94",6,"0","54.6912","OFF-BI-10000315","Office Supplies","Binders","Poly Designer Cover & Back"
"TB-21355","Todd Boyes","Corporate",53,"United States","New York City","New York","10009","East","Todd","Boyes",4427,"CA-2017-159464","2017-05-18","2017-05-19","First Class","TB-21355","TEC-PH-10002350","55.98",2,"0","15.6744","TEC-PH-10002350","Technology","Phones","Apple EarPods with Remote and Mic"
"DW-13195","David Wiener","Corporate",55,"United States","Houston","Texas","77095","Central","David","Wiener",4428,"US-2017-103226","2017-09-22","2017-09-28","Standard Class","DW-13195","OFF-PA-10002666","27.18",3,"0","12.231","OFF-PA-10002666","Office Supplies","Paper","Southworth 25% Cotton Linen-Finish Paper & Envelopes"
"CL-12565","Clay Ludtke","Consumer",36,"United States","Urbandale","Iowa","50322","Central","Clay","Ludtke",4429,"CA-2017-119452","2017-03-21","2017-03-27","Standard Class","CL-12565","FUR-CH-10004495","1805.88",6,"0","523.7052","FUR-CH-10004495","Furniture","Chairs","Global Leather and Oak Executive Chair  Black"
"LT-17110","Liz Thompson","Consumer",51,"United States","Lancaster","California","93534","West","Liz","Thompson",4430,"CA-2017-147725","2017-09-14","2017-09-14","Same Day","LT-17110","OFF-AR-10001725","70.95",3,"0","18.447","OFF-AR-10001725","Office Supplies","Art","Boston Home & Office Model 2000 Electric Pencil Sharpeners"
"AP-10915","Arthur Prichep","Consumer",61,"United States","Palm Coast","Florida","32137","South","Arthur","Prichep",4431,"CA-2016-168893","2016-11-03","2016-11-08","Second Class","AP-10915","OFF-FA-10002280","20",4,"0","9.6","OFF-FA-10002280","Office Supplies","Fasteners","Advantus Plastic Paper Clips"
"AP-10915","Arthur Prichep","Consumer",61,"United States","Palm Coast","Florida","32137","South","Arthur","Prichep",4432,"CA-2016-168893","2016-11-03","2016-11-08","Second Class","AP-10915","OFF-AR-10001770","7.98",3,"0","2.0748","OFF-AR-10001770","Office Supplies","Art","Economy #2 Pencils"
"AP-10915","Arthur Prichep","Consumer",61,"United States","Palm Coast","Florida","32137","South","Arthur","Prichep",4433,"CA-2016-168893","2016-11-03","2016-11-08","Second Class","AP-10915","FUR-FU-10002885","24.1",5,"0","9.158","FUR-FU-10002885","Furniture","Furnishings","Magna Visual Magnetic Picture Hangers"
"AP-10915","Arthur Prichep","Consumer",61,"United States","Palm Coast","Florida","32137","South","Arthur","Prichep",4434,"CA-2016-168893","2016-11-03","2016-11-08","Second Class","AP-10915","OFF-AR-10003772","8.75",1,"0","2.625","OFF-AR-10003772","Office Supplies","Art","Boston 16750 Black Compact Battery Pencil Sharpener"
"AP-10915","Arthur Prichep","Consumer",61,"United States","Palm Coast","Florida","32137","South","Arthur","Prichep",4435,"CA-2016-168893","2016-11-03","2016-11-08","Second Class","AP-10915","FUR-TA-10003392","842.94",3,"0","160.1586","FUR-TA-10003392","Furniture","Tables","Global Adaptabilities Conference Tables"
"CB-12415","Christy Brittain","Consumer",47,"United States","Columbus","Ohio","43229","East","Christy","Brittain",4436,"CA-2016-163398","2016-05-03","2016-05-08","Standard Class","CB-12415","OFF-BI-10000014","2.182",1,"0.8","-3.6003","OFF-BI-10000014","Office Supplies","Binders","Heavy-Duty E-Z-D Binders"
"CB-12415","Christy Brittain","Consumer",47,"United States","Columbus","Ohio","43229","East","Christy","Brittain",4437,"CA-2016-163398","2016-05-03","2016-05-08","Standard Class","CB-12415","OFF-AR-10003217","27.384",7,"0.2","2.7384","OFF-AR-10003217","Office Supplies","Art","Newell 316"
"CB-12415","Christy Brittain","Consumer",47,"United States","Columbus","Ohio","43229","East","Christy","Brittain",4438,"CA-2016-163398","2016-05-03","2016-05-08","Standard Class","CB-12415","OFF-AP-10002403","26.406",3,"0.8","-71.2962","OFF-AP-10002403","Office Supplies","Appliances","Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors"
"MT-17815","Meg Tillman","Consumer",58,"United States","Scottsdale","Arizona","85254","West","Meg","Tillman",4439,"CA-2016-162726","2016-12-27","2017-01-02","Standard Class","MT-17815","OFF-PA-10001972","10.368",2,"0.2","3.6288","OFF-PA-10001972","Office Supplies","Paper","Xerox 214"
"MT-17815","Meg Tillman","Consumer",58,"United States","Scottsdale","Arizona","85254","West","Meg","Tillman",4440,"CA-2016-162726","2016-12-27","2017-01-02","Standard Class","MT-17815","OFF-PA-10004041","23.68",4,"0.2","7.4","OFF-PA-10004041","Office Supplies","Paper","Its Hot Message Books with Stickers  2 3/4 x 5"
"DK-13375","Dennis Kane","Consumer",56,"United States","Marion","Ohio","43302","East","Dennis","Kane",4441,"US-2016-111290","2016-07-22","2016-07-26","Standard Class","DK-13375","TEC-AC-10004975","109.95",1,"0","36.2835","TEC-AC-10004975","Technology","Accessories","Plantronics Audio 995 Wireless Stereo Headset"
"DK-13375","Dennis Kane","Consumer",56,"United States","Marion","Ohio","43302","East","Dennis","Kane",4442,"US-2016-111290","2016-07-22","2016-07-26","Standard Class","DK-13375","OFF-ST-10001932","965.85",5,"0","135.219","OFF-ST-10001932","Office Supplies","Storage","Fellowes Staxonsteel Drawer Files"
"DK-13375","Dennis Kane","Consumer",56,"United States","Marion","Ohio","43302","East","Dennis","Kane",4443,"US-2016-111290","2016-07-22","2016-07-26","Standard Class","DK-13375","OFF-AR-10001761","29.2",5,"0","10.512","OFF-AR-10001761","Office Supplies","Art","Avery Hi-Liter Smear-Safe Highlighters"
"DK-13375","Dennis Kane","Consumer",56,"United States","Marion","Ohio","43302","East","Dennis","Kane",4444,"US-2016-111290","2016-07-22","2016-07-26","Standard Class","DK-13375","OFF-PA-10002262","32.4",5,"0","15.552","OFF-PA-10002262","Office Supplies","Paper","Xerox 192"
"SR-20740","Steven Roelle","Home Office",19,"United States","New York City","New York","10024","East","Steven","Roelle",4445,"US-2014-147704","2014-11-16","2014-11-21","Standard Class","SR-20740","OFF-EN-10004483","78.35",5,"0","36.8245","OFF-EN-10004483","Office Supplies","Envelopes","#10 White Business Envelopes 4 1/8 x 9 1/2"
"SR-20740","Steven Roelle","Home Office",19,"United States","New York City","New York","10024","East","Steven","Roelle",4446,"US-2014-147704","2014-11-16","2014-11-21","Standard Class","SR-20740","OFF-PA-10003270","31.68",6,"0","14.256","OFF-PA-10003270","Office Supplies","Paper","Xerox 1954"
"SR-20740","Steven Roelle","Home Office",19,"United States","New York City","New York","10024","East","Steven","Roelle",4447,"US-2014-147704","2014-11-16","2014-11-21","Standard Class","SR-20740","OFF-BI-10001634","29.12",4,"0","14.2688","OFF-BI-10001634","Office Supplies","Binders","Wilson Jones Active Use Binders"
"SR-20740","Steven Roelle","Home Office",19,"United States","New York City","New York","10024","East","Steven","Roelle",4448,"US-2014-147704","2014-11-16","2014-11-21","Standard Class","SR-20740","OFF-ST-10000675","169.45",5,"0","42.3625","OFF-ST-10000675","Office Supplies","Storage","File Shuttle II and Handi-File  Black"
"LH-17155","Logan Haushalter","Consumer",43,"United States","San Francisco","California","94109","West","Logan","Haushalter",4449,"CA-2015-121965","2015-06-19","2015-06-23","Standard Class","LH-17155","FUR-FU-10000732","12.56",2,"0","4.0192","FUR-FU-10000732","Furniture","Furnishings","Eldon 200 Class Desk Accessories"
"LH-17155","Logan Haushalter","Consumer",43,"United States","San Francisco","California","94109","West","Logan","Haushalter",4450,"CA-2015-121965","2015-06-19","2015-06-23","Standard Class","LH-17155","OFF-PA-10004355","6.48",1,"0","3.1104","OFF-PA-10004355","Office Supplies","Paper","Xerox 231"
"LH-17155","Logan Haushalter","Consumer",43,"United States","San Francisco","California","94109","West","Logan","Haushalter",4451,"CA-2015-121965","2015-06-19","2015-06-23","Standard Class","LH-17155","OFF-EN-10000056","186.69",3,"0","87.7443","OFF-EN-10000056","Office Supplies","Envelopes","Cameo Buff Policy Envelopes"
"AA-10645","Anna Andreadi","Consumer",32,"United States","Chester","Pennsylvania","19013","East","Anna","Andreadi",4452,"CA-2016-147137","2016-07-04","2016-07-06","First Class","AA-10645","FUR-FU-10000221","25.4",5,"0","8.636","FUR-FU-10000221","Furniture","Furnishings","Master Caster Door Stop  Brown"
"AA-10645","Anna Andreadi","Consumer",32,"United States","Chester","Pennsylvania","19013","East","Anna","Andreadi",4453,"CA-2016-147137","2016-07-04","2016-07-06","First Class","AA-10645","OFF-EN-10003567","43.96",2,"0","20.6612","OFF-EN-10003567","Office Supplies","Envelopes","Inter-Office Recycled Envelopes  Brown Kraft  Button-String 10 x 13   100/Box"
"AA-10645","Anna Andreadi","Consumer",32,"United States","Chester","Pennsylvania","19013","East","Anna","Andreadi",4454,"CA-2016-147137","2016-07-04","2016-07-06","First Class","AA-10645","FUR-BO-10001811","1279.165",5,"0.15","225.735","FUR-BO-10001811","Furniture","Bookcases","Atlantic Metals Mobile 5-Shelf Bookcases  Custom Colors"
"AA-10645","Anna Andreadi","Consumer",32,"United States","Chester","Pennsylvania","19013","East","Anna","Andreadi",4455,"CA-2016-147137","2016-07-04","2016-07-06","First Class","AA-10645","OFF-ST-10002486","27.92",4,"0","0.5584","OFF-ST-10002486","Office Supplies","Storage","Eldon Shelf Savers Cubes and Bins"
"AS-10630","Ann Steele","Home Office",54,"United States","Pasadena","Texas","77506","Central","Ann","Steele",4456,"US-2015-146745","2015-09-03","2015-09-08","Standard Class","AS-10630","FUR-CH-10002372","129.568",2,"0.2","-12.9568","FUR-CH-10002372","Furniture","Chairs","Office Star - Ergonomically Designed Knee Chair"
"AS-10630","Ann Steele","Home Office",54,"United States","Pasadena","Texas","77506","Central","Ann","Steele",4457,"US-2015-146745","2015-09-03","2015-09-08","Standard Class","AS-10630","OFF-BI-10003274","6.368",2,"0.2","2.1492","OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders  No Labels"
"MC-17575","Matt Collins","Consumer",25,"United States","Cincinnati","Ohio","45231","East","Matt","Collins",4458,"CA-2017-115175","2017-08-07","2017-08-12","Standard Class","MC-17575","OFF-PA-10001878","244.55",5,"0","114.9385","OFF-PA-10001878","Office Supplies","Paper","Xerox 1891"
